timestamp,pod,cpu_usage(m),memory_usage(Mi)
2023-11-22 03:34:59,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:34:59,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:00,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:00,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:00,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:00,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:00,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:00,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:00,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:00,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:00,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:00,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:00,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:00,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:00,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:00,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:01,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:01,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:01,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:01,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:01,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:01,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:01,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:01,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:01,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:01,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:01,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:01,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:01,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:01,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:02,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:02,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:02,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:02,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:02,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:02,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:02,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:02,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:02,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:02,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:02,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:02,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:02,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:02,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:03,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:03,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:03,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:03,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:03,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:03,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:03,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:03,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:03,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:03,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:03,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:03,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:03,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:03,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:04,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:04,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:04,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:04,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:04,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:04,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:04,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:04,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:04,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:04,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:04,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:04,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:04,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:04,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:05,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:05,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:05,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:05,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:05,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:05,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:05,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:05,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:05,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:05,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:05,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:05,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:05,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:05,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:06,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:06,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:06,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:06,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:06,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:06,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:06,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:06,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:06,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:06,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:06,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:06,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:06,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:06,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:07,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:07,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:07,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:07,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:07,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:07,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:07,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:07,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:07,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:07,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:07,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:07,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:07,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:07,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:08,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:08,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:08,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:08,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:08,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:08,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:08,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:08,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:08,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:08,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:08,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:08,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:08,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:08,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:09,carts-5bb979cb6d-zdvn9,27,440
2023-11-22 03:35:09,carts-db-98ff4cbc7-qrqpw,21,345
2023-11-22 03:35:09,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:09,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:09,front-end-5d7b595bcd-kh446,76,450
2023-11-22 03:35:09,orders-d5f745cc6-4qnrb,5,438
2023-11-22 03:35:09,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:09,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:09,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:09,rabbitmq-cbfd4b9db-rsrk7,14,165
2023-11-22 03:35:09,session-db-9dc55b5b-2qmdw,13,44
2023-11-22 03:35:09,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:09,user-5c8d59bcd4-24rqf,163,195
2023-11-22 03:35:09,user-db-758477f574-w5dn9,11,504
2023-11-22 03:35:10,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:10,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:10,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:10,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:10,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:10,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:10,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:10,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:10,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:10,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:10,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:10,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:10,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:10,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:11,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:11,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:11,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:11,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:11,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:11,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:11,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:11,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:11,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:11,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:11,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:11,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:11,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:11,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:12,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:12,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:12,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:12,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:12,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:12,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:12,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:12,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:12,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:12,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:12,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:12,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:12,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:12,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:13,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:13,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:13,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:13,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:13,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:13,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:13,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:13,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:13,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:13,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:13,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:13,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:13,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:13,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:14,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:14,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:14,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:14,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:14,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:14,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:14,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:14,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:14,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:14,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:14,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:14,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:14,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:14,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:15,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:15,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:15,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:15,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:15,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:15,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:15,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:15,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:15,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:15,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:15,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:15,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:15,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:15,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:16,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:16,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:16,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:16,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:16,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:16,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:16,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:16,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:16,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:16,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:16,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:16,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:16,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:16,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:17,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:17,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:17,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:17,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:17,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:17,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:17,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:17,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:17,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:17,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:17,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:17,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:17,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:17,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:18,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:18,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:18,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:18,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:18,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:18,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:18,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:18,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:18,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:18,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:18,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:18,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:18,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:18,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:19,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:19,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:19,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:19,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:19,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:19,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:19,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:19,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:19,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:19,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:19,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:19,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:19,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:19,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:20,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:20,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:20,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:20,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:20,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:20,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:20,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:20,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:20,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:20,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:20,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:20,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:20,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:20,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:21,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:21,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:21,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:21,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:21,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:21,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:21,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:21,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:21,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:21,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:21,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:21,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:21,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:21,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:22,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:22,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:22,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:22,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:22,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:22,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:22,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:22,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:22,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:22,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:22,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:22,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:22,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:22,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:23,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:23,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:23,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:23,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:23,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:23,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:23,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:23,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:23,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:23,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:23,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:23,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:23,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:23,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:24,carts-5bb979cb6d-zdvn9,165,454
2023-11-22 03:35:24,carts-db-98ff4cbc7-qrqpw,6243,345
2023-11-22 03:35:24,catalogue-7c89c4b8b7-wqpl2,4,69
2023-11-22 03:35:24,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:24,front-end-5d7b595bcd-kh446,499,397
2023-11-22 03:35:24,orders-d5f745cc6-4qnrb,4,438
2023-11-22 03:35:24,orders-db-c6897fc87-lmpxx,6,85
2023-11-22 03:35:24,payment-66d9c6c5c8-l4rkq,3,56
2023-11-22 03:35:24,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:24,rabbitmq-cbfd4b9db-rsrk7,16,165
2023-11-22 03:35:24,session-db-9dc55b5b-2qmdw,23,44
2023-11-22 03:35:24,shipping-78db6c6958-zxb5v,4,243
2023-11-22 03:35:24,user-5c8d59bcd4-24rqf,185,194
2023-11-22 03:35:24,user-db-758477f574-w5dn9,150,507
2023-11-22 03:35:25,carts-5bb979cb6d-zdvn9,69,453
2023-11-22 03:35:25,carts-db-98ff4cbc7-qrqpw,1920,345
2023-11-22 03:35:25,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:25,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:25,front-end-5d7b595bcd-kh446,561,427
2023-11-22 03:35:25,orders-d5f745cc6-4qnrb,6,438
2023-11-22 03:35:25,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:25,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:25,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:25,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:35:25,session-db-9dc55b5b-2qmdw,33,44
2023-11-22 03:35:25,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:25,user-5c8d59bcd4-24rqf,183,192
2023-11-22 03:35:25,user-db-758477f574-w5dn9,106,508
2023-11-22 03:35:26,carts-5bb979cb6d-zdvn9,69,453
2023-11-22 03:35:26,carts-db-98ff4cbc7-qrqpw,1920,345
2023-11-22 03:35:26,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:26,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:26,front-end-5d7b595bcd-kh446,561,427
2023-11-22 03:35:26,orders-d5f745cc6-4qnrb,6,438
2023-11-22 03:35:26,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:26,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:26,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:26,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:35:26,session-db-9dc55b5b-2qmdw,33,44
2023-11-22 03:35:26,shipping-78db6c6958-zxb5v,3,243
2023-11-22 03:35:26,user-5c8d59bcd4-24rqf,183,192
2023-11-22 03:35:26,user-db-758477f574-w5dn9,106,508
2023-11-22 03:35:27,carts-5bb979cb6d-zdvn9,69,453
2023-11-22 03:35:27,carts-db-98ff4cbc7-qrqpw,1920,345
2023-11-22 03:35:27,catalogue-7c89c4b8b7-wqpl2,3,69
2023-11-22 03:35:27,catalogue-db-6d76c95d76-zgzr9,3,319
2023-11-22 03:35:27,front-end-5d7b595bcd-kh446,561,427
2023-11-22 03:35:27,orders-d5f745cc6-4qnrb,6,438
2023-11-22 03:35:27,orders-db-c6897fc87-lmpxx,5,85
2023-11-22 03:35:27,payment-66d9c6c5c8-l4rkq,4,56
2023-11-22 03:35:27,queue-master-78b6f85bb7-dbmqf,4,345
2023-11-22 03:35:27,rabbitmq-cbfd4b9db-rsrk7,13,165
2023-11-22 03:35:27,session-db-9dc55b5b-2qmdw,33,44
2023-11-22 03:35:27,shipping-78db6c6958-zxb5v,3,243
